frame_number,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
56,-6.526739326118818,-13.846774505667526,-6.116157934392739,1.9509087800979614,5.178165807251389e-08,-0.4404698312282562
57,6.363557020834733,-16.380498655148195,-8.64198046313998,2.0278396606445312,4.168919076619204e-08,0.37053924798965454
58,-1.6293379432178803,-11.345425408686562,8.11862658619345,0.9545089602470398,7.2315073929019036e-09,-0.14263661205768585
59,-6.012953765708463,2.2416457726407337,-6.539834810923823,2.3656582832336426,-2.376904717493744e-08,-1.9276392459869385
60,-13.140661280935447,-8.482135447671052,0.025496927220224046,1.5691663026809692,4.714864232369109e-08,-0.9975998401641846
61,5.284811266657908,-6.516476609090432,-11.155923100481077,2.496764898300171,-1.5973022016169125e-08,0.6814077496528625
62,-16.39769069360741,3.6992197983655757,5.142465593661652,1.2739163637161255,-7.21292821026509e-08,-1.7926762104034424
63,12.549010274168381,-0.48243784116561006,6.474418522823184,1.094786524772644,3.675705784189631e-08,1.532371163368225
64,-7.533065003197512,4.419950536618089,1.299006091305814,1.4231492280960083,-1.1384749143417139e-07,-2.1014089584350586
65,-2.3509074653056423,-8.833653471794879,4.560715174938836,1.1080111265182495,-3.022213235226445e-08,-0.26010218262672424
66,-6.213952936892154,-3.728887731226971,-5.289010126558038,2.2012624740600586,-1.2820459005524754e-07,-1.03031587600708
67,-9.669690724230263,1.5495560345926584,4.898653025316513,1.1069753170013428,1.0989826648710732e-07,-1.729694128036499
68,9.899556581724683,12.805535715752406,8.509459870786191,1.0867747068405151,4.2643126363373085e-08,2.483490467071533
69,1.3003261483536281,-9.991075752105072,-3.27947426881772,1.8854762315750122,-1.734075105730426e-08,0.12942129373550415
70,4.277956600290501,-3.718009777808503,8.717018788365108,0.5765193104743958,-1.3349567495879455e-07,0.8553127646446228
71,-5.213211769472716,-3.8255886656693985,-1.8073373177169065,1.8433432579040527,-1.1519311726715387e-08,-0.9377274513244629
72,2.553534078742926,2.2000069536498126,-5.140212048159786,-0.5803862810134888,3.1415927410125732,-0.8596326112747192
73,2.0321512241846653,3.4187167733480948,9.629807382996637,0.39166131615638733,8.098819392898804e-08,2.6052865982055664
74,-0.7331271820851852,-15.387404396578091,5.541248965211837,1.2254995107650757,-2.8238615890074925e-09,-0.0476086251437664
75,0.07644805135232247,1.821858870066647,-11.550535318459636,-0.15657611191272736,3.1415927410125732,-0.04193689301609993
76,0.7452397792065107,-9.602203945245229,11.203531018756449,0.7100681066513062,1.2735765331228777e-08,0.07745605707168579
77,-3.3544175864449497,8.187194559191065,6.6027159926080445,0.9296924471855164,1.1704440083804002e-07,-2.752739429473877
78,-6.306146536082131,-3.3935929808577163,9.329963326795017,0.6546434164047241,1.3804751120005676e-07,-1.077103853225708
79,-1.5250889762417574,-3.595800223372717,12.941792429509452,0.293108731508255,-6.29928109674438e-10,-0.4011341333389282
80,-10.351654900796046,5.52381300282541,-1.8080028239337635,1.72368586063385,1.3304048707141192e-07,-2.060973882675171
81,-6.662786960033618,-2.795419421515822,8.41354181871764,0.7095738649368286,5.3212186656992344e-08,-1.173545002937317
82,-6.485247783865389,-6.930639653132752,-5.796067480865328,2.1190073490142822,-8.100646908815179e-08,-0.7522116303443909
83,-4.074897215370774,-11.822793800631931,10.132587208586678,0.889829695224762,3.9523872175095676e-08,-0.3319137394428253
84,11.456114724310778,17.32919565110869,0.525455170766323,1.545507550239563,1.4341063447886881e-08,2.557462453842163
85,-0.00975292521454918,-5.249764058580723,7.34689966735673,0.6204286217689514,4.608520509652436e-11,-0.0018577815499156713
86,-7.8674466408745,6.054120739792001,-6.492747140513014,2.1500039100646973,9.212963192339885e-08,-2.226670503616333
87,-3.9125196976927556,-6.954081794710341,7.443606226114121,0.820109486579895,-1.1853769521508184e-08,-0.512482225894928
88,-0.1913269464765659,-11.886443231984416,2.6028091598255414,1.3552532196044922,2.3167283647040904e-09,-0.016094842925667763
89,-0.9612269090243508,17.234086069159567,-4.262784643427538,-1.3286783695220947,-3.141592502593994,0.055716972798109055
90,-7.266575664047324,-5.74645186165795,-3.417639280087742,1.9242167472839355,-1.423047280013634e-08,-0.9016869068145752
91,6.914270578116945,-13.174693852545499,-5.2049129405221715,1.9073104858398438,3.278655569260991e-08,0.48330143094062805
92,-8.582043543413548,5.170338115677822,-8.094020511468353,2.250307559967041,-2.9574014348554556e-08,-2.113022804260254
93,-1.0907318416900615,10.598946798298467,-12.191037998675545,-0.7182610630989075,-3.1415927410125732,0.10254844278097153
94,-8.466711874497808,-6.762743565375248,-1.8625542208964383,1.7410178184509277,-1.0968575736569619e-07,-0.896821141242981
95,7.543747610513974,6.839638174178672,-6.8299976331446235,2.161613941192627,1.4106599621754867e-07,2.3072807788848877
96,4.558678972547252,4.133155594339632,13.11192923458917,0.43878644704818726,5.807401493029829e-08,2.307276964187622
97,-8.114681843816923,21.02388790254036,1.5487555266316526,1.5021792650222778,5.398318592142459e-08,-2.773235559463501
98,2.6419411665430097,6.5842152452418015,-8.790601970009098,-0.6790271997451782,-3.141592502593994,-0.3815867304801941
99,-3.6582279376613704,-0.5978502354974244,6.150372461021093,0.5423939228057861,-2.7312193395800932e-08,-1.4088022708892822
100,-1.4449819196611546,0.4593343190098027,6.008814982190279,0.24717479944229126,6.84924756910732e-08,-1.8785769939422607
101,-9.744323573461777,3.9199683133259757,-6.599716249072718,2.1318013668060303,9.693323477222293e-08,-1.9532685279846191
102,-4.216069604171233,-2.6255192942719026,3.1004592889252938,1.0127413272857666,2.1059584298654954e-08,-1.01382315158844
103,-1.2695787540223733,-0.5497133327029458,-6.3067691821529905,2.9256489276885986,1.9610041590567562e-08,-1.162178635597229
104,1.0023788815940944,-5.945936600888876,-8.637369490126304,2.5321359634399414,1.787689996035624e-08,0.1670118272304535
105,8.582554222371984,-1.6663492887609124,4.531821734530664,1.0925785303115845,2.6106292239092e-08,1.379027009010315
106,6.3107964687981175,8.385185247903495,12.157193699815927,0.712133526802063,-5.031288807799683e-08,2.4964215755462646
107,21.643505939428803,4.790636234266476,3.5101827775779677,1.4137511253356934,1.0751104007056256e-08,1.78862726688385
108,1.7921872933156187,9.300824169333268,-5.289260566631916,-1.0615158081054688,-3.141592502593994,-0.19035813212394714
109,-6.093137532554811,1.5211967226441663,-13.619387608395071,2.709530830383301,-1.2363982726526501e-08,-1.8154524564743042
110,-9.743915241281949,-2.566703045294227,-6.681530041239395,2.1563212871551514,6.887302816949159e-08,-1.313231348991394
111,-15.299644830964318,-0.6751292503702502,-5.717394199734871,1.9281032085418701,3.635522816125558e-08,-1.5266977548599243
112,-7.61370179674384,6.447649808690278,-4.153757108025683,1.9653030633926392,6.20733899836523e-08,-2.2734577655792236
113,15.182611659372151,-4.569588030187157,-10.59130747960227,2.1597180366516113,-2.0721155635783362e-07,1.2784452438354492
114,1.3314913208346848,9.493313392102692,4.288149184758854,1.1501703262329102,5.6938407766438104e-08,3.0022459030151367
115,-8.497887938087143,-5.661971163419022,4.481648054189557,1.1572214365005493,-2.1429050534038652e-08,-0.983061671257019
116,-9.233443049774898,10.06789499942003,-14.649659857454857,-0.7504850625991821,-3.141592502593994,0.7421921491622925
117,-4.632576387625758,-11.99328562675975,-4.488562945646625,1.9066846370697021,-4.31939923828395e-08,-0.36860939860343933
118,-1.4505809304976474,1.3592458333886408,4.252757459287051,0.4372597932815552,1.1945562050641456e-07,-2.3237006664276123
119,4.223439395379741,4.646387444918718,-1.946979211874013,1.8714712858200073,-9.996479377605283e-08,2.4038422107696533
120,5.14143698280706,2.0061084343016873,-5.436914377192159,2.3487067222595215,6.159493892710088e-08,1.9428125619888306
121,11.808474033201618,2.2683051038664876,8.921656457369378,0.9324575066566467,1.6421677173639182e-07,1.7605758905410767
122,7.419460163747853,-2.3033032036822343,3.8843291917629568,1.1071538925170898,-1.1230301311115909e-07,1.2697885036468506
123,-13.963164540397523,2.8472223299541484,3.7684879979580037,1.3122683763504028,-5.097480837434887e-08,-1.7719483375549316
124,-2.760265084264161,4.976954187366211,-5.404624837227517,-0.8112149834632874,3.141592502593994,0.5063750743865967
125,-2.218478350275112,-4.8736769508519515,-6.947425201514622,2.4849324226379395,-1.4463890352089948e-07,-0.42716658115386963
126,-2.796729392911702,-6.277480323580665,11.550030429516855,0.5367367267608643,2.0560838365213385e-08,-0.4191203713417053
127,10.073534500541866,-6.699906294767839,8.374373517499075,0.9653220772743225,5.1618417984400367e-08,0.983879566192627
128,10.196247831689034,-7.608038593259074,1.2027515172174816,1.476534366607666,5.61505082430358e-08,0.9297568798065186
129,8.873661868203522,14.108142341622438,0.07587728184263917,1.5662440061569214,1.399465254792176e-08,2.5801403522491455
130,0.09624460860861461,-3.416730613903626,6.97393020616939,0.4557150900363922,4.828282218483082e-10,0.028161177411675453
131,3.157892610637468,3.6185834349841706,-6.5772296584622785,-0.6307141184806824,3.141592502593994,-0.7175185680389404
132,10.149977110745843,4.909629766557606,8.370121665067478,0.9322037696838379,-2.066927322630363e-07,2.0213260650634766
133,16.633565004153482,8.2864537261026,-0.7162855217602474,1.6093218326568604,-1.666698636881847e-07,2.0329842567443848
134,15.448738564222493,3.126030447525277,5.240225337324075,1.2498295307159424,8.752805058520607e-08,1.7704495191574097
135,-7.46078747435527,-14.419161268506677,-6.64515950348997,1.9593032598495483,-7.0678840558002776e-09,-0.4774877429008484
136,4.694860197443069,-6.855670844980574,-6.163912855438229,2.209043502807617,-6.844492972390981e-09,0.6004611849784851
137,-2.782178206636262,15.50745618293017,-4.809227978466123,-1.2745304107666016,3.141592502593994,0.1775204837322235
138,11.69564436067303,-11.521118348767901,-10.708898138248577,2.14878511428833,3.474551490967315e-08,0.792915403842926
139,16.60314180053399,9.664665603338868,0.5950289961426121,1.5398333072662354,-7.893194009511717e-08,2.0979490280151367
140,7.046924580420354,10.355216322815686,-8.981362542512647,-0.948723554611206,-3.141592502593994,-0.5975314378738403
141,-18.711772340806437,11.164605355782982,-4.199688870427215,1.7612015008926392,1.1110043374173983e-07,-2.108757734298706
142,2.7982246304598473,-4.510061307604537,12.855025467738857,0.39156198501586914,-2.1245408987624614e-08,0.5553138256072998
143,-2.985531339340661,-7.078427567712407,-6.66508068111658,2.285414695739746,-1.938177973670463e-08,-0.39913931488990784
144,-10.46608744796056,-6.148423994015362,-10.078740778195899,2.2637507915496826,4.18823731251905e-09,-1.0396474599838257
145,-13.251785404447482,7.0524536243747535,1.892537746666735,1.4453859329223633,-9.725650329528435e-08,-2.0598621368408203
146,10.103091379835128,-13.99088164869422,8.609192335192333,1.1080533266067505,5.071430564385082e-08,0.6254177689552307
147,4.398496907080099,3.8981085312489183,6.5054827648036,0.7347068190574646,-7.662620760129357e-08,2.295955181121826
148,10.364902514390161,-8.265058710984706,-1.9079876505826407,1.7137401103973389,-4.335439740543734e-08,0.8976377844810486
149,-7.420217574341761,7.362477810666943,-7.424624067793123,2.1883914470672607,1.1278873301989734e-07,-2.3522887229919434
150,5.979533840817043,-0.6452428326383366,-8.399591978339453,2.520198106765747,1.615426583612134e-07,1.4633036851882935
151,-1.9513895132462364,12.238135582925514,5.373145266887258,1.1616873741149902,-7.965451942482105e-08,-2.9834723472595215
152,5.902563448160847,-1.763487798198219,-6.489712506846132,2.382223606109619,-8.526774308847962e-08,1.2804718017578125
153,11.91312177805054,-13.673503186881781,4.6791506864116,1.3182892799377441,9.4707630182711e-08,0.7167056798934937
154,-5.24683548326313,-6.257466341359661,8.56783547348784,0.7613955736160278,-3.435536655160831e-08,-0.6977752447128296
155,5.166892519359223,9.349130231292815,0.9408268382365087,1.482946515083313,-1.2794900783319463e-07,2.636709451675415
156,-6.080202677814546,-2.9567990803332265,-12.15539801839732,2.6339895725250244,-9.817910040510469e-08,-1.1181693077087402
157,-11.09283731867914,-8.032398907931785,0.8504646551156987,1.50877845287323,-1.252721659739109e-07,-0.9440739154815674
158,4.752750399237121,3.4142801667821834,-5.086307485615573,2.2863073348999023,8.021368813615481e-08,2.193751811981201
159,-2.5898133231270717,5.6751168063742226,5.597959521551602,0.8394307494163513,2.5311576834496918e-08,-2.7134745121002197
160,-7.086299331344273,-5.8410072857375095,13.471978211328125,0.5983105897903442,-7.349293440483962e-08,-0.8814323544502258
161,1.5049432766616813,-1.8608641306750773,3.5656539673031684,0.5911322236061096,3.8083179276782175e-08,0.680043637752533
162,-1.2428613428491824,10.892222194787525,-10.853956694088481,-0.7903915643692017,3.1415927410125732,0.1136140450835228
163,8.822269609126488,6.6860328846701576,11.03333948826114,0.7870374917984009,2.271599619518838e-08,2.2193078994750977
164,-9.635664122212091,-4.164990291763414,-4.915549659585151,2.008737802505493,-1.0576219722224778e-07,-1.1628031730651855
165,9.180471756195994,-0.13448090720214445,-1.6064071622359395,1.7440052032470703,2.3155102724103926e-08,1.5561487674713135
166,0.6104315298546834,0.1661464159754145,12.23855993614214,0.051646046340465546,8.269074669442489e-07,1.8365377187728882
167,2.639217224607478,1.5996033287336608,1.1675978710039177,1.2091031074523926,1.1931800258935255e-07,2.1156816482543945
168,-7.870340256052319,-6.876643242136947,-11.318254148740008,2.395995616912842,-1.1000511790371093e-07,-0.852679431438446
169,0.8763114475039981,-13.225390812077395,1.692030623143266,1.4438248872756958,8.791318784062696e-10,0.06616305559873581
170,-2.6412314862057045,9.092922160068689,6.48069309792169,0.9705973863601685,-1.6654728085541137e-07,-2.858900547027588
171,15.7008514761375,-7.582586693106826,5.517317783052224,1.2643320560455322,1.3715730062813236e-07,1.1208887100219727
172,3.578624152068625,-0.28829551512080287,7.516108250360331,0.445624440908432,-2.236365936880702e-08,1.4904096126556396
173,-0.38633303818559206,0.32850155958445626,-0.5141165496850353,2.3630495071411133,-1.2770172697074145e-09,-2.275468587875366
174,-4.384740675687896,5.605239627170907,-10.614614908233554,-0.5906134843826294,3.141592502593994,0.6638283133506775
175,2.33248313468299,-2.2635008466134963,-6.633103019527741,2.6859774589538574,-7.180904049164383e-08,0.8004063367843628
176,-11.151011550190404,6.574114762390187,3.735051973166245,1.2898859977722168,2.291426426381804e-08,-2.103498935699463
177,8.661396540845402,11.676524471412598,-2.051330748457681,1.7109699249267578,-8.033410381358408e-08,2.503373861312866
178,10.668468408629654,0.09348854474776935,-0.038280039905001895,1.574384331703186,1.3462050674206694e-07,1.579559087753296
179,9.60810356768229,13.52065879544822,8.893014371845164,1.0786501169204712,4.490824068170696e-08,2.5237720012664795
180,2.9681548402620366,-9.171329104339353,8.529425134008882,0.8464286923408508,1.6793881840726499e-09,0.3129960298538208
181,-2.9569904018675786,3.150403368212496,0.5541992180527259,1.4432282447814941,1.7507748850675853e-07,-2.387852668762207
182,5.929212594831502,11.112461633545035,6.49442060482264,1.0947299003601074,-1.1551148304533854e-07,2.6514556407928467
183,-9.040406341464866,-5.391935495739313,9.310490523463834,0.8466097712516785,-1.613457101257154e-08,-1.0330088138580322
184,-3.0516471066839648,6.88989955000846,10.96931872992685,0.6019197106361389,4.874862824522097e-08,-2.7246453762054443
185,-14.99493195232495,-6.580794486733255,5.261917020114203,1.259887456893921,-1.1803646060570827e-07,-1.1572383642196655
186,-13.984979848174602,4.440532500590218,2.4047607093995493,1.408350944519043,-3.5731515524162205e-09,-1.8782495260238647
187,-8.759920458120325,3.540984244656502,7.931182380900761,0.8724831938743591,-5.661027202563673e-08,-1.9549400806427002
188,11.019343211843388,-9.793789846232201,-0.3752386191391511,1.5962436199188232,7.030981663547209e-08,0.8442139625549316
189,-19.56462550857185,-8.607236877161334,0.6253126423073349,1.5415494441986084,-7.208542029957243e-08,-1.1563409566879272
190,5.54367587485814,-3.165132863837081,8.851611927820725,0.6247997283935547,-6.575085365057021e-08,1.0520150661468506
191,-10.748845493006574,-7.145218312962337,4.2917747860295234,1.2497835159301758,1.0645165104961052e-07,-0.9841270446777344
192,8.811832959839133,-1.8955577210132377,3.989513424546198,1.1540968418121338,9.639320808219054e-08,1.3589102029800415
193,1.9126916785293548,5.519519426070671,9.867618591782765,0.534509003162384,7.92641543512218e-08,2.8080103397369385
194,9.380216328823202,9.630001114498462,5.15377287437592,1.204709768295288,-6.618242309741618e-08,2.369333267211914
195,-3.1296968270077645,4.7555363917376585,-8.647540698943798,-0.5822133421897888,3.141592502593994,0.5820598602294922
196,2.829163194028817,-1.864617600559082,-8.178319909971872,2.7488114833831787,7.606505647572703e-09,0.9880711436271667
197,8.622614111328762,5.839001167294296,-5.404628185662345,2.049525260925293,2.9195284412253386e-08,2.1660375595092773
198,-1.6849030229278528,-11.077171453629381,-0.10165218939000577,1.5798683166503906,-1.230531054829953e-08,-0.15094885230064392
199,-3.6903241290687365,5.045496593857029,3.06680473175626,1.1146913766860962,5.513378198429564e-08,-2.5100960731506348
200,5.931720778258112,-12.44426807562862,-6.661926003340882,2.02095365524292,1.863367948828909e-08,0.4448041617870331
201,5.94296799331897,-6.607316727189424,-10.97233168651734,2.4608263969421387,-8.921071881218268e-09,0.7325126528739929
202,5.420103859115944,-0.773049229630496,-11.416167989898401,2.6944148540496826,3.7077338532753856e-08,1.4291255474090576
203,10.223856293758773,-4.804748366642999,6.960849952789747,1.018557071685791,-1.9125597106040004e-08,1.1314725875854492
204,-0.6615696184616873,-4.386891870257615,6.006122813472327,0.6362054347991943,-1.746363942345397e-09,-0.14967814087867737
205,-14.666916560209254,1.281462632937476,7.0852396946007605,1.1222667694091797,-6.988997824919352e-08,-1.657945990562439
206,-11.035734700064596,-16.933669979052873,1.4734384918184367,1.4980268478393555,3.8984317995982565e-08,-0.5775718688964844
207,13.297525175602832,-6.183163979728151,-7.093291180874569,2.021315574645996,1.2372537128158e-07,1.1355500221252441
208,-6.291361129764487,3.011015756671659,-7.394531115985202,2.3853986263275146,-1.585555082783685e-07,-2.017174243927002
209,-9.426551903703043,9.383629999953962,-7.947619201471906,2.109395980834961,4.247585039252044e-08,-2.353912830352783
210,-4.068985356086035,-6.9265690203546075,5.583019843803256,0.9634447693824768,-2.5356989397096186e-08,-0.5311375260353088
211,-5.637191401519399,-2.6421642137837207,3.4948202291648034,1.0592759847640991,-1.3686452859928977e-08,-1.132498860359192
212,-18.160894552553316,-6.308320989257751,0.2352274902649768,1.5585616827011108,-6.419200104801348e-08,-1.2364776134490967
213,-6.847836021163747,3.0640844420776454,10.02626128493244,0.6423768401145935,-5.084983811798338e-08,-1.9915302991867065
214,8.29984969075811,2.120846232943836,8.843758992521437,0.7694764137268066,6.149811326849886e-08,1.8209714889526367
215,1.4603522846779398,-5.42958203246714,-5.961224913162357,2.3854236602783203,3.439373585933936e-08,0.262744277715683
216,8.265747641728534,8.687008424505978,5.28183807910061,1.1558877229690552,-1.4094695188759943e-07,2.3810386657714844
217,-4.385790931151508,8.643656486373464,10.522358864353789,0.7443785071372986,7.371790400334532e-10,-2.6720428466796875
218,11.01190443078064,12.18160297799571,2.3990834287977685,1.4257254600524902,-3.989373720258982e-09,2.4065840244293213
219,-10.481501873519441,16.415541056476098,1.1182837401128616,1.5134421586990356,-5.27733101662875e-09,-2.573336601257324
220,0.14379100159677627,-3.5015008135081627,-4.785311540588816,2.509493350982666,2.496465700829731e-09,0.04104246944189072
221,12.129627414690187,-9.683526447023151,-2.9836938714316403,1.7607165575027466,-9.27805885453381e-08,0.8970704674720764
222,-8.714952070483191,-2.539920747336259,7.960134409594784,0.8508885502815247,-1.4124741198884294e-07,-1.2872076034545898
223,-5.248261870638947,-3.415467297759487,-11.769196097989658,2.652637481689453,-9.549999901992123e-08,-0.9938727021217346
224,-2.2886183243771265,18.898246319183748,4.012124276339917,1.3630748987197876,3.238499246549509e-08,-3.0210773944854736
225,8.858768039669586,-9.309169382474852,-4.429581108903267,1.9027398824691772,-1.5795512808836065e-07,0.7606121897697449
226,3.879763225876531,-2.008307015439544,5.4066024232220435,0.6796227097511292,-6.85756802454307e-08,1.0931395292282104
227,-15.08341174222926,4.419626690645031,-0.3419244088423586,1.5925472974777222,-1.7326175338894245e-07,-1.8558303117752075
228,15.52540673359069,-7.78057530293873,-5.3341328109286605,1.8688095808029175,2.120099651392593e-08,1.106228232383728
229,8.233710616902448,2.147548422442819,5.009625177481903,1.0387028455734253,-3.3782892927547437e-08,1.8259358406066895
230,-8.794825021416033,6.761912049616608,-12.102320620637528,2.3996450901031494,2.2694595092076497e-09,-2.2262532711029053
231,15.40986668326121,-4.881105926839786,-0.9700904904047716,1.630738377571106,-4.525539054611727e-08,1.264042615890503
232,-7.661580347879085,-2.676885458598549,7.2662574307585235,0.8405691981315613,-7.2487495117457e-08,-1.2346645593643188
233,10.378919152348494,-3.2043202405230087,-3.211554366305258,1.8582673072814941,-6.267489993661002e-08,1.2713465690612793
234,-9.36952701456512,-4.329209918474515,6.671233857065346,0.9969891309738159,9.449255600202378e-08,-1.1379653215408325
235,-5.615889453822566,-2.0797858311262525,-8.442915001070139,2.524646759033203,8.019444663887043e-08,-1.2161178588867188
236,-17.905320439407582,7.3210444991096955,-7.206846689391145,1.9274247884750366,5.656404411524818e-08,-1.9589303731918335
237,-8.759241228329248,5.641715659246196,-0.5782318456594203,1.6262378692626953,2.1820454776388942e-07,-2.1430037021636963
238,1.276107583097944,2.168042716768981,-9.547895272783812,-0.2576292157173157,-3.141592502593994,-0.5319939851760864
239,-8.463808721335553,6.481216757399631,-2.983581955629741,1.8436914682388306,-3.143134108540835e-08,-2.2243053913116455
